Date,Language,Rating,Count
2013-08-05,English,5,1
2013-08-04,Spanish,5,1
2013-07-28,German,5,1
2013-07-27,Spanish,4,1
2013-07-26,Portuguese,4,1
2013-07-23,Finnish,5,1
2013-07-13,English,5,1
2013-07-07,English,5,1
2013-07-06,Portuguese,5,1
2013-07-05,Polish,5,1
2013-07-04,Vietnamese,4,1
2013-06-25,English,4,1
2013-06-24,Spanish,5,1
2013-06-22,Greek,5,1
2013-06-16,English,4,1
2013-06-14,English,5,1
2013-06-06,Arabic,1,1
2013-06-05,English,5,1
2013-05-30,German,5,1
2013-05-29,English,5,1
2013-05-25,Italian,5,1
2013-05-25,Chinese (Simplified),5,1
2013-05-22,Chinese (Simplified),2,1
2013-05-17,Thai,1,1
2013-05-16,English,5,1
2013-05-15,English,5,1
2013-05-14,Russian,5,1
2013-05-11,English,5,1
2013-05-09,English,5,1
2013-05-03,French,5,1
2013-04-30,German,5,1
2013-04-29,Russian,5,1
2013-04-22,Italian,5,1
2013-04-21,Croatian,5,1
2013-04-17,English,3,1
2013-04-15,English,5,1
2013-04-13,Chinese (Simplified),5,1
2013-04-10,Japanese,1,1
2013-04-09,Spanish,5,1
2013-04-03,Korean,5,1
2013-04-01,Russian,5,1
2013-03-29,Korean,5,1
2013-03-29,English,5,1
2013-03-26,Vietnamese,5,1
2013-03-24,German,5,1
2013-03-22,Turkish,5,1
2013-03-22,Thai,4,1
2013-03-21,English,5,1
2013-03-15,English,3,1
2013-03-10,English,5,1
2013-03-09,French,4,1
2013-03-04,English,4,1
2013-03-04,English,3,1
2013-03-03,English,1,1
2013-03-03,English,2,1
2013-02-26,English,5,1
2013-02-13,Turkish,5,1
2013-02-13,English,5,2
2013-02-12,Russian,5,1
2013-02-10,Chinese (Simplified),5,1
2013-02-08,Korean,5,1
2013-02-05,English,5,1
2013-02-02,Russian,5,1
2013-01-29,Turkish,5,1
2013-01-29,Korean,5,1
2013-01-24,English,5,1
2013-01-20,English,5,1
2013-01-17,Russian,4,1
2013-01-17,English,5,1
2013-01-15,Russian,5,1
2013-01-15,Polish,5,1
2013-01-13,English,5,1
2013-01-10,German,5,1
2013-01-07,Korean,5,1
2013-01-07,English,4,1
2013-01-06,Ukrainian,5,1
2013-01-06,English,5,1
2013-01-04,Spanish,5,1
2013-01-03,Korean,5,1
2013-01-03,English,3,1
2012-12-27,Slovak,5,1
2012-12-27,English,5,1
2012-12-25,Arabic,4,1
2012-12-25,English,5,1
2012-12-19,Turkish,5,1
2012-12-19,Italian,5,1
2012-12-18,English,5,1
2012-12-17,German,5,1
2012-12-11,Korean,5,1
2012-12-10,English,5,1
2012-12-07,Hungarian,5,1
2012-12-05,German,5,1
2012-12-05,Korean,5,1
2012-12-05,English,5,1
2012-12-03,German,5,1
2012-11-30,English,5,2
2012-11-29,English,5,1
2012-11-24,Korean,5,1
2012-11-23,English,1,1
2012-11-22,English,4,1
2012-11-21,English,5,1
2012-11-20,Czech,4,1
2012-11-19,Turkish,5,1
2012-11-19,English,4,1
2012-11-19,English,5,1
2012-11-19,English,1,1
2012-11-19,English,2,1
2012-11-18,Italian,5,1
2012-11-18,English,1,1
2012-11-18,English,5,1
2012-11-13,German,5,1
2012-11-10,English,4,1
2012-11-09,English,5,1
2012-11-06,English,5,1
2012-11-04,Spanish,5,1
2012-11-04,Russian,4,1
2012-11-04,Chinese (Simplified),2,1
2012-11-04,English,5,1
2012-11-03,Spanish,5,1
2012-10-30,Turkish,5,1
2012-10-30,Spanish,3,1
2012-10-30,Greek,5,1
2012-10-28,English,5,1
2012-10-27,Korean,5,1
2012-10-26,Japanese,4,1
2012-10-24,Spanish,5,2
2012-10-21,English,5,1
2012-10-20,Korean,5,1
2012-10-14,English,5,1
2012-10-13,English,5,2
2012-10-10,English,5,1
2012-10-09,Russian,5,1
2012-10-09,Czech,5,1
2012-10-06,Hungarian,5,1
2012-10-06,English,5,1
2012-10-05,Korean,5,1
2012-10-04,Korean,5,1
2012-10-03,English,5,1
2012-10-02,Japanese,5,1
2012-10-01,German,5,1
2012-09-30,English,5,1
2012-09-27,English,5,1
2012-09-25,Spanish,4,1
2012-09-23,Arabic,5,1
2012-09-23,English,5,1
2012-09-22,Russian,5,1
2012-09-22,English,5,1
2012-09-20,English,5,1
2012-09-18,English,5,1
2012-09-15,Korean,5,1
2012-09-14,English,4,1
2012-09-13,English,5,1
2012-09-12,Japanese,4,1
2012-09-11,German,5,1
2012-09-10,Russian,5,1
2012-09-10,English,5,1
2012-09-08,Korean,5,1
2012-09-06,English,5,1
2012-09-05,Spanish,5,1
2012-09-05,Arabic,5,1
2012-09-04,English,1,1
2012-09-03,German,4,1
2012-09-02,Thai,4,1
2012-09-02,Russian,5,1
2012-09-02,Korean,5,1
2012-09-02,English,5,1
2012-09-01,Spanish,5,1
2012-09-01,Italian,4,1
2012-08-31,Spanish,5,1
2012-08-31,Korean,5,1
2012-08-31,English,5,1
2012-08-28,Spanish,5,1
2012-08-28,Russian,4,1
2012-08-27,Portuguese,5,1
2012-08-27,Japanese,5,1
2012-08-27,English,3,1
2012-08-27,English,5,2
2012-08-26,Spanish,5,1
2012-08-26,Russian,5,1
2012-08-26,Chinese (Simplified),5,1
2012-08-26,Korean,5,1
2012-08-25,Vietnamese,5,1
2012-08-25,Russian,5,1
2012-08-25,Portuguese,5,1
2012-08-25,Arabic,5,1
2012-08-25,Italian,5,2
2012-08-25,English,3,1
2012-08-25,English,5,4
2012-08-22,Korean,4,1
2012-08-19,English,5,1
2012-08-17,Korean,4,1
2012-08-15,English,4,1
2012-08-13,Korean,5,1
2012-08-12,German,5,1
2012-08-12,English,5,1
2012-08-10,English,4,1
2012-08-09,Russian,5,1
2012-08-09,German,5,1
2012-08-09,Japanese,3,1
2012-08-05,English,4,2
2012-08-04,Thai,5,1
2012-08-01,Korean,5,2
2012-08-01,English,5,1
2012-07-31,Portuguese,1,1
2012-07-31,Korean,5,1
2012-07-31,English,5,1
2012-07-30,Korean,5,2
2012-07-29,Korean,5,1
2012-07-29,English,4,1
2012-07-28,English,1,1
2012-07-27,German,5,1
2012-07-27,English,4,1
2012-07-27,English,5,1
2012-07-26,English,4,1
2012-07-25,Turkish,5,1
2012-07-25,Japanese,5,1
2012-07-23,English,1,1
2012-07-22,Thai,5,1
2012-07-22,Spanish,4,1
2012-07-21,English,5,1
2012-07-20,English,5,2
2012-07-17,English,5,1
2012-07-14,English,5,1
2012-07-13,Dutch,1,1
2012-07-13,English,4,1
2012-07-12,English,5,3
2012-07-10,German,5,1
2012-07-10,English,2,1
2012-07-10,English,4,1
2012-07-07,Portuguese,5,1
2012-07-07,Arabic,5,1
2012-07-07,English,5,1
2012-07-05,English,5,3
2012-07-04,Japanese,5,1
2012-07-03,Serbian,5,1
2012-07-03,English,4,1
2012-07-01,Polish,5,1
2012-07-01,Arabic,5,1
2012-06-30,Russian,5,1
2012-06-30,German,5,1
2012-06-30,English,5,1
2012-06-29,English,5,1
2012-06-28,Spanish,2,1
2012-06-27,Italian,5,1
2012-06-26,English,5,1
2012-06-25,English,5,2
2012-06-24,Spanish,5,1
2012-06-24,Spanish,4,1
2012-06-24,German,5,1
2012-06-24,English,5,1
2012-06-24,English,4,1
2012-06-23,English,5,1
2012-06-22,Thai,3,1
2012-06-22,Spanish,4,1
2012-06-22,English,5,1
2012-06-21,Korean,5,1
2012-06-20,Spanish,5,1
2012-06-20,Russian,5,1
2012-06-18,Turkish,5,1
2012-06-18,Spanish,5,1
2012-06-17,Spanish,5,1
2012-06-16,Korean,3,1
2012-06-15,German,5,1
2012-06-15,English,5,1
2012-06-13,Spanish,5,1
2012-06-13,English,4,1
2012-06-10,Dutch,5,1
2012-06-09,Italian,1,1
2012-06-09,English,5,1
2012-06-08,Portuguese,4,1
2012-06-08,English,5,1
2012-06-06,Thai,5,1
2012-06-06,Russian,5,1
2012-06-06,Portuguese,5,1
2012-06-06,Italian,4,1
2012-06-04,Russian,5,1
2012-06-04,Italian,5,1
2012-06-04,English,2,1
2012-06-03,English,3,1
2012-06-03,English,4,1
2012-06-02,Turkish,5,1
