Date,Language,Rating,Count
2016-03-23,Spanish,5,1
2016-03-23,Spanish,2,1
2016-03-23,Japanese,1,1
2016-03-23,English,4,1
2016-03-22,Spanish,3,1
2016-03-22,English,1,1
2016-03-21,Turkish,5,1
2016-03-21,Spanish,5,1
2016-03-21,English,5,2
2016-03-20,English,5,1
2016-03-20,English,3,1
2016-03-20,English,1,1
2016-03-19,Russian,5,1
2016-03-18,Portuguese,4,1
2016-03-18,English,4,1
2016-03-16,English,4,1
2016-03-15,English,5,1
2016-03-14,Spanish,4,1
2016-03-13,Italian,5,1
2016-03-12,Turkish,4,1
2016-03-12,Russian,5,1
2016-03-12,English,3,1
2016-03-12,English,2,1
2016-03-09,Russian,3,1
2016-03-09,Russian,1,1
2016-03-09,Portuguese,2,1
2016-03-09,Portuguese,4,1
2016-03-08,Turkish,1,1
2016-03-08,Spanish,5,1
2016-03-08,Spanish,3,1
2016-03-08,English,5,1
2016-03-07,Russian,4,1
2016-03-06,Turkish,5,1
2016-03-06,Turkish,2,1
2016-03-06,Thai,5,1
2016-03-06,Dutch,5,1
2016-03-05,Russian,5,1
2016-03-05,Korean,5,1
2016-03-05,English,5,1
2016-03-04,Spanish,1,1
2016-03-04,French,3,1
2016-03-04,English,3,1
2016-03-04,English,1,1
2016-03-03,Russian,5,1
2016-03-03,Japanese,4,1
2016-03-02,English,2,1
2016-03-01,Turkish,5,1
2016-03-01,Spanish,5,2
2016-03-01,Russian,5,1
2016-03-01,Russian,4,1
2016-02-29,Russian,5,1
2016-02-29,German,3,1
2016-02-29,English,5,1
2016-02-28,Thai,5,1
2016-02-28,German,1,1
2016-02-28,French,3,1
2016-02-28,English,3,1
2016-02-27,Vietnamese,5,1
2016-02-27,Portuguese,4,1
2016-02-27,Italian,2,1
2016-02-27,English,3,1
2016-02-27,English,2,1
2016-02-27,English,5,1
2016-02-27,English,4,1
2016-02-25,Spanish,5,1
2016-02-25,Spanish,1,1
2016-02-25,Arabic,5,1
2016-02-24,Spanish,5,1
2016-02-24,Indonesian,1,1
2016-02-24,English,5,2
2016-02-23,English,1,1
2016-02-22,Spanish,5,1
2016-02-22,Polish,4,1
2016-02-22,German,5,1
2016-02-22,Korean,4,1
2016-02-22,English,3,1
2016-02-21,English,3,1
2016-02-20,Spanish,4,1
2016-02-20,Spanish,1,1
2016-02-20,Polish,4,1
2016-02-20,English,4,1
2016-02-19,Italian,4,1
2016-02-18,Thai,4,1
2016-02-18,Thai,5,1
2016-02-17,Spanish,5,1
2016-02-17,Russian,5,1
2016-02-17,Portuguese,3,1
2016-02-17,Japanese,4,1
2016-02-17,English,5,1
2016-02-16,Spanish,3,1
2016-02-16,Lithuanian,5,1
2016-02-16,Italian,5,1
2016-02-15,Russian,5,1
2016-02-15,Italian,5,1
2016-02-15,English,1,1
2016-02-15,English,5,3
2016-02-14,English,3,1
2016-02-13,English,3,1
2016-02-12,Italian,1,1
2016-02-11,Spanish,4,1
2016-02-11,Spanish,3,1
2016-02-11,English,5,1
2016-02-09,Spanish,3,1
2016-02-09,Polish,5,1
2016-02-09,French,5,1
2016-02-09,English,3,1
2016-02-08,English,1,1
2016-02-08,English,4,1
2016-02-08,English,3,1
2016-02-07,German,5,1
2016-02-07,English,4,1
2016-02-06,English,3,1
2016-02-06,English,1,1
2016-02-05,Russian,5,1
2016-02-05,Russian,1,1
2016-02-05,Portuguese,5,1
2016-02-05,English,5,1
