Date,Language,Rating,Count
2016-09-05,Norwegian,4,1
2016-09-05,English,5,1
2016-09-04,Portuguese,5,1
2016-09-04,English,5,1
2016-09-03,German,5,1
2016-09-03,English,5,1
2016-09-02,Spanish,5,1
2016-09-02,English,5,1
2016-09-01,Portuguese,5,1
2016-09-01,German,5,1
2016-09-01,Italian,2,1
2016-08-31,Polish,1,2
2016-08-31,Dutch,5,1
2016-08-29,Swedish,1,1
2016-08-29,Russian,1,1
2016-08-29,Italian,1,1
2016-08-27,Spanish,5,1
2016-08-27,English,5,1
2016-08-26,Spanish,3,1
2016-08-26,Spanish,5,1
2016-08-26,English,5,1
2016-08-25,Dutch,3,1
2016-08-25,English,1,1
2016-08-25,English,4,1
2016-08-24,Spanish,4,1
2016-08-24,German,5,1
2016-08-24,Korean,3,1
2016-08-24,English,1,1
2016-08-23,Spanish,5,1
2016-08-23,Spanish,1,1
2016-08-23,English,1,1
2016-08-22,Spanish,5,1
2016-08-22,German,1,1
2016-08-22,Italian,5,1
2016-08-22,French,1,1
2016-08-22,Dutch,4,1
2016-08-21,Italian,5,1
2016-08-21,Greek,5,1
2016-08-20,Spanish,5,1
2016-08-19,English,1,1
2016-08-18,English,5,1
2016-08-17,English,5,1
2016-08-16,Portuguese,5,1
2016-08-16,English,5,1
2016-08-15,English,5,1
2016-08-13,English,1,1
2016-08-12,Spanish,4,1
2016-08-12,German,4,1
2016-08-12,English,4,1
2016-08-11,Russian,4,1
2016-08-11,French,1,1
2016-08-11,English,5,1
2016-08-11,English,2,1
2016-08-10,Russian,1,1
2016-08-10,German,5,1
2016-08-10,Italian,5,1
2016-08-10,English,4,1
2016-08-10,English,5,1
2016-08-09,Portuguese,3,1
2016-08-09,Italian,1,1
2016-08-09,English,1,1
2016-08-08,Turkish,5,1
2016-08-08,French,4,1
2016-08-07,English,1,1
2016-08-05,Dutch,4,1
2016-08-05,English,1,1
2016-08-04,Dutch,4,1
2016-08-04,English,3,1
2016-08-03,English,1,1
2016-08-02,Spanish,5,1
2016-08-02,French,4,1
2016-08-02,English,2,1
2016-08-02,English,1,1
2016-08-01,English,4,1
2016-07-31,English,2,1
2016-07-31,English,4,3
2016-07-29,Romanian,5,1
2016-07-29,Portuguese,4,1
2016-07-29,Indonesian,5,1
2016-07-29,English,5,2
2016-07-28,English,5,1
2016-07-27,Greek,1,1
2016-07-27,Dutch,5,1
2016-07-27,English,3,1
2016-07-27,English,2,1
2016-07-26,German,4,1
2016-07-26,English,1,1
2016-07-25,German,5,1
2016-07-25,Italian,5,1
2016-07-23,English,5,1
2016-07-22,Italian,4,1
2016-07-22,English,1,1
2016-07-21,Spanish,5,1
2016-07-21,Portuguese,5,1
2016-07-21,Polish,5,1
2016-07-21,German,5,1
2016-07-21,Italian,4,1
2016-07-21,English,5,1
2016-07-20,Portuguese,1,1
2016-07-19,Spanish,5,1
2016-07-19,French,4,1
2016-07-19,English,5,2
2016-07-18,Russian,1,1
2016-07-17,Russian,1,1
2016-07-17,English,5,1
2016-07-16,Spanish,5,1
2016-07-15,Spanish,5,1
2016-07-15,Spanish,2,1
2016-07-14,English,5,1
2016-07-12,German,2,1
2016-07-11,Turkish,5,1
2016-07-11,Portuguese,4,1
2016-07-11,Italian,4,1
2016-07-11,English,4,1
2016-07-11,English,5,1
2016-07-10,Spanish,2,1
2016-07-10,French,4,1
2016-07-10,English,2,1
2016-07-09,German,2,1
2016-07-09,Italian,5,1
2016-07-07,Norwegian,5,1
2016-07-06,Portuguese,5,1
2016-07-06,Dutch,5,1
2016-07-05,Spanish,4,1
2016-07-05,Spanish,5,1
2016-07-05,Italian,4,1
2016-07-05,English,5,1
2016-07-05,English,1,1
2016-07-04,Spanish,4,2
2016-07-04,German,5,1
2016-07-04,French,4,1
2016-07-03,Italian,5,2
2016-07-02,Spanish,4,1
2016-07-02,English,3,1
2016-06-30,Spanish,4,1
2016-06-29,Italian,5,1
2016-06-29,French,5,1
2016-06-28,Indonesian,5,1
2016-06-27,Russian,1,1
2016-06-27,Polish,2,1
2016-06-27,English,5,1
2016-06-26,Norwegian,5,1
2016-06-26,German,5,1
2016-06-26,English,5,1
2016-06-24,Spanish,4,2
2016-06-23,Finnish,2,1
2016-06-23,English,3,1
2016-06-23,English,5,1
2016-06-22,English,5,1
2016-06-21,Spanish,4,1
2016-06-21,Danish,5,1
2016-06-21,French,5,1
2016-06-21,English,4,1
2016-06-20,Portuguese,4,1
2016-06-20,English,5,1
2016-06-19,Spanish,5,1
2016-06-19,German,5,1
2016-06-19,German,2,1
2016-06-19,Japanese,2,1
2016-06-19,English,5,1
2016-06-18,Indonesian,5,1
2016-06-17,English,5,2
2016-06-16,Spanish,5,1
2016-06-16,Russian,1,1
2016-06-16,German,4,1
2016-06-16,Italian,5,1
2016-06-16,English,5,1
2016-06-15,Swedish,5,1
2016-06-15,Portuguese,2,1
2016-06-14,Polish,5,1
2016-06-14,German,5,1
2016-06-14,English,1,1
2016-06-13,French,1,1
2016-06-13,English,1,1
2016-06-12,Italian,4,1
2016-06-12,English,5,1
2016-06-11,Italian,1,1
2016-06-11,Italian,5,1
2016-06-11,English,5,1
2016-06-10,Turkish,5,1
2016-06-10,Romanian,1,1
2016-06-10,English,4,2
2016-06-09,German,1,1
2016-06-09,English,1,1
2016-06-08,Russian,1,1
2016-06-08,German,3,1
2016-06-08,English,3,1
2016-06-07,English,3,1
2016-06-06,French,5,1
2016-06-06,English,5,2
2016-06-06,English,1,1
2016-06-05,Russian,5,1
2016-06-05,Russian,1,1
2016-06-05,English,5,2
2016-06-04,English,1,1
2016-06-03,Dutch,5,1
2016-06-03,English,5,1
2016-06-02,Russian,5,1
2016-06-02,English,2,1
2016-06-02,English,5,2
2016-06-01,Catalan,4,1
2016-05-31,German,5,1
2016-05-31,German,1,1
2016-05-31,French,5,1
2016-05-31,English,4,1
2016-05-30,Spanish,5,1
2016-05-30,Russian,1,1
2016-05-30,Portuguese,4,1
2016-05-30,English,1,1
2016-05-30,English,5,1
2016-05-29,English,4,1
2016-05-28,Italian,4,1
2016-05-28,English,5,2
2016-05-27,Polish,5,1
2016-05-27,English,5,1
2016-05-27,English,3,1
2016-05-26,Portuguese,4,1
2016-05-26,English,1,1
